level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	1075	1521	-1	
2	1	1	0	0	0	37	14	1000	1478	-1	
3	1	1	1	0	0	37	14	1000	1478	-1	
4	1	1	1	1	0	37	14	1000	36	-1	
5	1	1	1	1	1	37	30	66	10	37.669991	Tuan:
5	1	1	1	1	2	114	30	47	10	44.579727	meted
5	1	1	1	1	3	482	14	32	36	25.480427	pest
5	1	1	1	1	4	523	14	47	36	0.000000	roret
5	1	1	1	1	5	580	30	12	10	8.548937	es
5	1	1	1	1	6	913	30	124	10	0.849571	人
4	1	1	1	2	0	109	162	107	15	-1	
5	1	1	1	2	1	109	162	51	15	87.894279	【答案
5	1	1	1	2	2	161	151	10	36	86.077797	]
5	1	1	1	2	3	187	163	29	13	75.444450	，(B)
4	1	1	1	3	0	109	191	461	15	-1	
5	1	1	1	3	1	109	191	41	15	92.826714	【解析
5	1	1	1	3	2	156	191	17	15	67.326973	】，
5	1	1	1	3	3	192	191	12	15	96.885071	从
5	1	1	1	3	4	210	191	37	15	96.533615	形式
5	1	1	1	3	5	246	180	12	36	92.955177	上
5	1	1	1	3	6	258	201	2	4	92.990814	，
5	1	1	1	3	7	276	191	12	15	84.423080	该
5	1	1	1	3	8	296	191	25	15	96.895500	统计
5	1	1	1	3	9	330	191	34	15	77.969414	量具
5	1	1	1	3	10	365	191	15	15	96.965179	能
5	1	1	1	3	11	381	180	33	36	77.369118	服从
5	1	1	1	3	12	437	191	50	15	35.284428	tas.
5	1	1	1	3	13	500	191	31	15	35.544914	wok
5	1	1	1	3	14	548	191	7	14	88.839211	B
5	1	1	1	3	15	566	201	4	4	88.839211	。
4	1	1	1	4	0	412	226	63	17	-1	
5	1	1	1	4	1	412	226	17	17	44.917358	Xi;
5	1	1	1	4	2	439	226	36	17	49.851402	-X，
4	1	1	1	5	0	102	248	867	32	-1	
5	1	1	1	5	1	102	265	105	15	89.234489	具体
5	1	1	1	5	2	142	244	16	45	88.561890	证
5	1	1	1	5	3	157	244	20	45	85.717453	明
5	1	1	1	5	4	176	244	15	45	64.773499	如
