level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	1075	1521	-1	
2	1	1	0	0	0	37	30	1000	1471	-1	
3	1	1	1	0	0	37	30	1000	1462	-1	
4	1	1	1	1	0	37	30	1000	10	-1	
5	1	1	1	1	1	37	30	66	10	47.096992	Trans:
5	1	1	1	1	2	115	30	46	10	25.232935	meee
5	1	1	1	1	3	482	31	9	8	70.405579	人
5	1	1	1	1	4	495	30	7	7	19.596653	全
5	1	1	1	1	5	505	30	9	9	39.597710	和
5	1	1	1	1	6	516	30	8	10	13.746300	于
5	1	1	1	1	7	529	30	17	10	49.686161	分
5	1	1	1	1	8	550	30	9	10	21.522312	各
5	1	1	1	1	9	561	31	8	9	55.316643	天
5	1	1	1	1	10	573	30	19	10	10.307751	并
5	1	1	1	1	11	913	30	33	10	22.712259	[位
5	1	1	1	1	12	946	30	23	10	39.218174	公信
5	1	1	1	1	13	968	15	9	34	48.818439	号
5	1	1	1	1	14	977	15	5	34	68.824928	:
5	1	1	1	1	15	989	31	7	8	47.162514	二
5	1	1	1	1	16	998	30	39	10	56.747059	地
5	1	1	1	1	17	1011	15	11	34	57.727184	大
5	1	1	1	1	18	1021	30	16	10	6.507969	让
4	1	1	1	2	0	81	67	475	31	-1	
5	1	1	1	2	1	81	78	32	15	76.951843	连续
5	1	1	1	2	2	122	78	18	16	94.259636	型
5	1	1	1	2	3	148	78	15	16	96.256805	随机
5	1	1	1	2	4	169	78	36	16	88.531746	变量
5	1	1	1	2	5	207	78	6	16	96.468010	的
5	1	1	1	2	6	222	78	24	16	92.994675	概率
5	1	1	1	2	7	254	63	38	40	64.060089	密度
5	1	1	1	2	8	297	63	8	40	62.889191	。
5	1	1	1	2	9	316	78	6	14	59.532318	和
5	1	1	1	2	10	328	78	84	18	74.283165	(X)
5	1	1	1	2	11	364	63	18	40	96.831398	的
5	1	1	1	2	12	382	63	20	40	90.028610	性
5	1	1	1	2	13	402	63	15	40	90.470078	质
5	1	1	1	2	14	417	63	13	40	51.369957	，
5	1	1	1	2	15	443	67	34	31	28.023310	fF
5	1	1	1	2	16	487	63	42	40	86.937378	(xjdx
5	1	1	1	2	17	537	79	19	15	88.295555	=1
4	1	1	1	3	0	80	132	872	22	-1	
5	1	1	1	3	1	80	132	72	16	96.635170	在
5	1	1	1	3	2	101	126	18	34	96.296387	本
5	1	1	1	3	3	118	132	22	16	96.674866	是
5	1	1	1	3	4	139	126	25	34	35.331882	中，
5	1	1	1	3	5	172	133	24	14	94.044739	由
5	1	1	1	3	6	190	126	14	34	95.228012	于
5	1	1	1	3	7	214	135	11	18	57.322945	和
5	1	1	1	3	8	229	134	43	20	60.181290	(X)
5	1	1	1	3	9	267	126	13	34	93.375786	与
5	1	1	1	3	10	286	135	9	18	49.017097	和
5	1	1	1	3	11	301	135	24	19	63.813194	(X)
5	1	1	1	3	12	331	135	22	15	82.536949	均
