level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	1075	1521	-1	
2	1	1	0	0	0	37	18	1000	1474	-1	
3	1	1	1	0	0	37	18	1000	1474	-1	
4	1	1	1	1	0	37	18	1000	31	-1	
5	1	1	1	1	1	37	30	66	10	15.487204	【向
5	1	1	1	1	2	58	18	10	31	10.965481	信
5	1	1	1	1	3	67	30	28	10	66.933174	公众
5	1	1	1	1	4	95	18	8	31	52.744957	号
5	1	1	1	1	5	102	18	11	31	71.132004	。
5	1	1	1	1	6	112	30	49	10	33.405651	研
5	1	1	1	1	7	124	18	12	31	22.961569	池
5	1	1	1	1	8	135	30	13	10	14.943352	大
5	1	1	1	1	9	147	18	9	31	0.000000	虹
5	1	1	1	1	10	155	18	10	31	11.034975	了
5	1	1	1	1	11	482	31	9	8	83.522575	全
5	1	1	1	1	12	497	30	14	9	72.224876	年
5	1	1	1	1	13	511	30	20	10	52.360931	免费
5	1	1	1	1	14	532	30	12	10	93.232224	分
5	1	1	1	1	15	543	18	9	31	28.764057	享
5	1	1	1	1	16	551	30	8	10	87.219078	和
5	1	1	1	1	17	561	31	8	9	51.461594	类
5	1	1	1	1	18	574	30	18	10	56.285797	资源
5	1	1	1	1	19	913	30	59	10	11.014957	Tatiana:
5	1	1	1	1	20	987	30	50	10	0.000000	abd
4	1	1	1	2	0	292	75	426	24	-1	
5	1	1	1	2	1	292	78	52	19	88.675346	2011
5	1	1	1	2	2	367	75	15	24	96.799698	年
5	1	1	1	2	3	395	76	21	23	93.180656	全
5	1	1	1	2	4	418	76	14	22	92.972878	国
5	1	1	1	2	5	444	76	41	23	88.899712	硕士
5	1	1	1	2	6	498	75	54	24	92.282028	研究
5	1	1	1	2	7	551	71	22	41	92.929893	生
5	1	1	1	2	8	572	76	16	22	93.259354	入
5	1	1	1	2	9	600	75	28	24	96.455269	学
5	1	1	1	2	10	628	76	38	23	95.727470	统一
5	1	1	1	2	11	677	76	41	23	96.811157	考试
4	1	1	1	3	0	385	131	255	23	-1	
5	1	1	1	3	1	385	131	63	23	96.838371	数学
5	1	1	1	3	2	464	132	8	21	96.793015	三
5	1	1	1	3	3	473	131	38	23	95.392014	试题
5	1	1	1	3	4	523	132	13	22	96.880165	及
5	1	1	1	3	5	547	131	41	23	96.778595	答案
5	1	1	1	3	6	601	131	39	23	85.382408	解析
4	1	1	1	4	0	81	233	831	16	-1	
5	1	1	1	4	1	81	239	21	8	93.107040	一
5	1	1	1	4	2	100	229	19	29	92.388115	、
5	1	1	1	4	3	118	233	20	16	90.364716	选
5	1	1	1	4	4	138	234	21	14	92.594673	择
5	1	1	1	4	5	166	241	2	6	75.492653	题
5	1	1	1	4	6	173	229	10	29	67.805969	:
5	1	1	1	4	7	194	235	6	12	95.991592	1
5	1	1	1	4	8	209	239	8	3	90.786255	一
5	1	1	1	4	9	223	235	7	12	96.704575	8
5	1	1	1	4	10	238	234	36	14	93.051872	小
5	1	1	1	4	11	263	229	16	29	0.000000	题
5	1	1	1	4	12	278	229	17	29	92.568825	，
5	1	1	1	4	13	294	233	19	16	92.517174	每
5	1	1	1	4	14	314	234	19	14	78.027275	小
5	1	1	1	4	15	332	229	16	29	85.528641	题
5	1	1	1	4	16	354	235	9	12	85.528641	4
5	1	1	1	4	17	379	234	11	15	93.302460	分
5	1	1	1	4	18	394	229	13	29	76.977966	，
5	1	1	1	4	19	403	234	15	15	91.938927	共
5	1	1	1	4	20	430	235	17	12	92.861305	32
5	1	1	1	4	21	454	234	20	15	92.881332	分
5	1	1	1	4	22	479	229	12	29	89.214157	，
5	1	1	1	4	23	490	234	12	15	92.167130	下
5	1	1	1	4	24	508	233	21	16	92.901039	列
5	1	1	1	4	25	538	234	9	14	93.161636	每
5	1	1	1	4	26	555	233	8	16	73.754364	题
5	1	1	1	4	27	573	236	7	12	96.685699	给
5	1	1	1	4	28	582	234	14	14	96.221001	出
5	1	1	1	4	29	598	234	14	15	96.942024	的
5	1	1	1	4	30	614	234	5	15	96.954514	四
5	1	1	1	4	31	628	233	20	16	95.921921	个
5	1	1	1	4	32	656	234	25	14	96.359085	选项
5	1	1	1	4	33	683	237	10	11	93.270340	中
5	1	1	1	4	34	707	234	5	15	91.893242	，
5	1	1	1	4	35	714	234	6	14	90.123123	只
5	1	1	1	4	36	727	233	8	16	97.021820	有
5	1	1	1	4	37	744	239	11	2	96.139458	一
5	1	1	1	4	38	763	233	20	16	96.974068	个
5	1	1	1	4	39	782	229	23	29	96.822472	选项
5	1	1	1	4	40	814	233	36	16	96.683640	符合
5	1	1	1	4	41	861	229	19	29	95.390312	题目
5	1	1	1	4	42	879	234	18	14	92.761696	要
5	1	1	1	4	43	898	234	9	15	87.907372	求
5	1	1	1	4	44	910	243	2	5	88.911667	，
4	1	1	1	5	0	80	261	366	22	-1	
5	1	1	1	5	1	80	262	16	15	96.599586	请
5	1	1	1	5	2	103	262	15	15	96.806618	将
5	1	1	1	5	3	119	262	10	15	96.902458	所
5	1	1	1	5	4	138	262	33	15	90.517197	选项
5	1	1	1	5	5	172	262	18	15	96.945297	前
5	1	1	1	5	6	189	251	15	37	96.961594	的
5	1	1	1	5	7	203	261	38	16	74.796600	字母
5	1	1	1	5	8	240	251	15	37	47.466969	填
5	1	1	1	5	9	254	262	10	14	90.394714	在
5	1	1	1	5	10	270	262	40	21	96.452217	答题
5	1	1	1	5	11	309	262	8	21	87.698502	纸
5	1	1	1	5	12	331	281	3	2	41.562351	。
5	1	1	1	5	13	353	262	33	15	96.632439	指定
5	1	1	1	5	14	388	262	21	14	93.227798	位
5	1	1	1	5	15	414	262	9	14	92.063934	置
5	1	1	1	5	16	422	251	11	37	71.993561	上
5	1	1	1	5	17	444	273	2	2	18.513985	，
4	1	1	1	6	0	81	305	645	25	-1	
5	1	1	1	6	1	81	312	19	16	78.672523	(1)
5	1	1	1	6	2	119	311	18	15	93.285118	已
5	1	1	1	6	3	138	311	16	14	93.087402	知
5	1	1	1	6	4	155	312	5	14	88.808884	当
5	1	1	1	6	5	174	313	29	11	35.565033	x
5	1	1	1	6	6	213	310	37	16	52.482430	Oi,
5	1	1	1	6	7	274	310	6	15	52.482430	f
5	1	1	1	6	8	289	310	17	19	41.686562	(x
5	1	1	1	6	9	313	310	164	20	36.956768	)=3sinx-sin3x
5	1	1	1	6	10	466	306	15	28	96.113113	5
5	1	1	1	6	11	485	305	24	20	44.611206	ox"
5	1	1	1	6	12	523	311	9	15	95.752319	是
5	1	1	1	6	13	541	311	7	15	93.198921	等
5	1	1	1	6	14	557	311	20	15	92.125237	价
5	1	1	1	6	15	585	311	8	15	96.528275	无
5	1	1	1	6	16	593	311	17	15	88.827126	穷
5	1	1	1	6	17	613	316	8	9	92.862015	小
5	1	1	1	6	18	627	301	10	32	87.212738	，
5	1	1	1	6	19	635	311	14	15	92.639854	则
